0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-0#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
0-1#35,68333#100010000001110
