0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,42633#100010000001110
0-0#37,43633#100010000001110
0-0#37,44733#100010000001110
0-0#37,44733#100010000001110
0-0#37,44733#100010000001110
0-0#37,44733#100010000001110
0-0#37,44733#100010000001110
0-0#37,44733#100010000001110
0-0#37,44733#100010000001110
0-0#37,44733#100010000001110
0-0#37,44733#100010000001110
0-0#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,44733#100010000001110
0-1#37,45733#100010000001110
0-1#37,46833#100010000001110
0-1#37,46833#100010000001110
0-1#37,46833#100010000001110
0-1#37,46833#100010000001110
0-1#37,46833#100010000001110
0-1#37,46833#100010000001110
0-1#37,46833#100010000001110
0-1#37,46833#100010000001110
0-1#37,48933#100010000001110
0-1#37,48933#100010000001110
0-1#37,48933#100010000001110
0-1#37,48933#100010000001110
0-1#37,48933#100010000001110
0-1#37,48933#100010000001110
0-1#37,48933#100010000001110
0-1#37,48933#100010000001110
0-1#37,48933#100010000001110
0-1#37,48933#100010000001110
0-1#37,48933#100010000001110
0-1#37,51033#100010000001110
0-1#37,51033#100010000001110
0-1#37,51033#100010000001110
0-1#37,51033#100010000001110
0-1#37,51033#100010000001110
0-1#37,51033#100010000001110
0-1#37,51033#100010000001110
0-2#37,51033#100010000001110
0-2#37,51033#100010000001110
0-2#37,51033#100010000001110
0-2#37,51033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-2#37,52033#100010000001110
0-3#37,52033#100010000001110
0-3#37,52033#100010000001110
0-3#37,52033#100010000001110
0-3#37,52033#100010000001110
0-3#37,52033#100010000001110
0-3#37,52033#100010000001110
0-3#37,52033#100010000001110
