0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,86#100010000000111
0-0#37,849#100010000000111
0-0#37,838#100010000000111
0-0#37,827#100010000000111
0-0#37,816#100010000000111
0-0#37,805#100010000000111
0-0#37,794#100010000000111
0-0#37,783#100010000000111
0-0#37,772#100010000000111
0-0#37,772#100010000000111
0-0#37,761#100010000000111
0-0#37,761#100010000000111
0-0#37,761#100010000000111
0-0#37,761#100010000000111
0-0#37,761#100010000000111
0-0#37,761#100010000000111
0-0#37,761#100010000000111
0-0#37,761#100010000000111
0-1#37,761#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-1#37,75#100010000000111
0-2#37,75#100010000000111
0-2#37,75#100010000000111
0-2#37,75#100010000000111
0-2#37,74#100010000000111
0-2#37,74#100010000000111
0-2#37,73#100010000000111
0-2#37,72#100010000000111
0-2#37,71#100010000000111
0-2#37,7#100010000000111
0-2#37,69#100010000000111
0-2#37,68#100010000000111
0-2#37,67#100010000000111
0-2#37,66#100010000000111
0-2#37,66#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
0-2#37,65#100010000000111
