0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-0#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-1#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-2#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-3#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-4#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-5#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-6#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-7#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-8#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
0-9#37,25133#100010000001110
