0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-0#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,33333#100010000001110
0-1#35,35333#100010000001110
0-1#35,35333#100010000001110
0-1#35,35333#100010000001110
0-1#35,35333#100010000001110
0-1#35,37333#100010000001110
0-1#35,37333#100010000001110
0-1#35,37333#100010000001110
0-1#35,37333#100010000001110
0-2#35,37333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,39333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-2#35,41333#100010000001110
0-3#35,41333#100010000001110
0-3#35,41333#100010000001110
0-3#35,41333#100010000001110
0-3#35,41333#100010000001110
0-3#35,41333#100010000001110
0-3#35,41333#100010000001110
0-3#35,41333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,41333#100010000001110
0-3#35,42333#100010000001110
0-3#35,41333#100010000001110
0-3#35,41333#100010000001110
0-3#35,41333#100010000001110
0-3#35,41333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,41333#100010000001110
0-3#35,41333#100010000001110
0-3#35,42333#100010000001110
0-3#35,41333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-3#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-4#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
0-5#35,42333#100010000001110
