0-0#37,53833#100010000001111
0-0#37,53833#100010000001111
0-0#37,52933#100010000001111
0-0#37,52033#100010000001111
0-0#37,51133#100010000001111
0-0#37,50233#100010000001111
0-0#37,49333#100010000001111
0-0#37,48433#100010000001111
0-0#37,47533#100010000001111
0-0#37,46633#100010000001111
0-0#37,45733#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-0#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
0-1#37,44833#100010000001111
